college,college_name,zip,county,mean_students_per_cohort,ec_own_ses_college,ec_own_ses_se_college,ec_parent_ses_college,ec_parent_ses_se_college,ec_high_own_ses_college,ec_high_own_ses_se_college,ec_high_parent_ses_college,ec_high_parent_ses_se_college,exposure_own_ses_college,exposure_parent_ses_college,bias_own_ses_college,bias_parent_ses_college,bias_high_own_ses_college,bias_high_parent_ses_college,clustering_college,support_ratio_college,volunteering_rate_college,ec_parent_ses_college_quartile,bias_own_ses_college_quartile,change_ses
2141500,Savannah College of Art and Design,31402,13051,906.6666666666666,1.64375,0.022290001,1.47624,0.02753,1.75498,0.01373,1.5111001,0.023779999,1.66383,1.47188,0.01207,-0.00296,-0.054779999,-0.02664,0.21514,0.99225003,0.083230004,4,3,1.44871
2143400,Salish Kootenai College,59855,30047,,0.44308999,0.057009999,,,0.59951001,0.067319997,,,0.43847001,,-0.01053,,-0.36728999,,0.35867,0.99154001,0.078469999,,2,0
2143700,Sinte Gleska University,57555,46121,,,,,,,,,,,,,,,,0.31910175,0.98607552,0.058386531,,,0
2144800,Vet Tech Institute of Houston,77027,48201,,,,,,,,,,,,,,,,0.47650993,0.96865356,0.057876278,,,0
2146400,Institute of American Indian and Alaska Native Culture and Arts Development,87508,35049,,,,,,,,,,,,,,,,0.58529896,0.9986099,0.16225654,,,0
2146600,South Mountain Community College,85042,4013,13666.66666666667,0.74146003,0.040130001,0.52016997,0.058660001,0.84069997,0.04253,0.67864001,0.081050001,0.75799,0.58231997,0.021810001,0.10673,-0.10913,-0.16541,0.22581001,0.93778002,0.02722,1,3,0.461509969
2151900,Keiser University-Ft Lauderdale,33309,12011,452.3333333333333,,,,,,,,,,,,,,,0.21701184,0.51658154,0.0572716,,,0
2157100,Concorde Career College-Memphis,38137,47157,,0.44437999,0.056129999,,,0.90929002,0.070239998,,,0.62917,,0.29370999,,-0.44521999,,0.17411,0.74693,0.04061,,4,0
2161800,Musicians Institute,90028,6037,170.5,1.62291,0.051010001,,,1.63916,0.038869999,,,1.57128,,-0.03286,,-0.043200001,,0.34433001,0.98255998,0.04857,,1,0
2166100,Nunez Community College,70043,22087,291.5,0.80066001,0.056570001,0.75621998,0.079060003,1.04755,0.05618,0.81936997,0.081569999,0.82703,0.72039998,0.031890001,-0.04972,-0.26664001,-0.13738,0.34176999,0.98131001,0.044070002,1,4,0.677159977
2166200,ITI Technical College,70817,22033,92,1.22368,0.094470002,,,1.32674,0.071670003,,,1.25475,,0.02476,,-0.05737,,0.24386001,0.8136,0.037209999,,3,0
2168600,East-West University,60605,17031,,,,,,,,,,,,,,,,0.38216901,0.90485889,0.023493947,,,0
2169100,Davis College,13790,36007,,,,,,,,,,,,,,,,0.64461386,0.99924892,0.11355548,,,0
2170700,Brunswick Community College,28422,37019,171,0.40794,0.037269998,0.62700999,0.056019999,0.52240002,0.048349999,0.61514997,0.059429999,0.45811999,0.61984998,0.10954,-0.01154,-0.14029001,0.00759,0.31920999,0.99317998,0.049880002,1,4,0.570989991
2180000,Northwest Indian College,98226,53073,,0.64727998,0.070260003,,,0.86769003,0.078819998,,,0.70625001,,0.083509997,,-0.22858,,0.47604999,0.99216002,0.23272,,4,0
2188200,Sitting Bull College,58538,38085,,,,,,,,,,,,,,,,0.3717252,0.98778403,0.11365926,,,0
2192800,Walnut Hill College,19104,42101,,1.50243,0.070019998,1.2195801,0.095859997,1.60314,0.050609998,1.20901,0.083910003,1.4903899,1.09433,-0.00808,-0.11445,-0.075649999,-0.10479,0.47846001,0.99050999,0.055819999,3,2,1.123720103
2202700,Ozark Christian College,64801,29097,186.6666666666667,1.78506,0.036320001,1.36158,0.046640001,1.81677,0.02558,1.3881299,0.0451,1.7398,1.31743,-0.026009999,-0.03351,-0.044240002,-0.05367,0.49204999,1,0.075929999,3,1,1.314939999
2220500,Gods Bible School and College,45202,39061,,,,1.11604,0.08642,,,1.10105,0.085019998,,1.10207,,-0.01268,,0.00092,0.68379998,1,0.052829999,2,,1.02962
2220900,Cossatot Community College of the University of Arkansas,71832,5133,113.3333333333333,0.98229003,0.045669999,0.57994002,0.0592,1.06542,0.044149999,0.69309002,0.06696,0.93191999,0.56629997,-0.054049999,-0.02407,-0.14326,-0.22387999,0.37039,0.99631,0.064470001,1,1,0.52074002
2226000,East Los Angeles College,91754,6037,8129.333333333333,0.77267998,0.02919,0.53139001,0.043719999,0.99923998,0.029519999,0.64617997,0.052620001,0.81950998,0.52801001,0.05714,-0.0064,-0.21932,-0.2238,0.17107999,0.85701001,0.024390001,1,4,0.487670011
2234500,Boise Bible College,83714,16001,,,,,,,,,,,,,,,,0.70307606,0.99887604,0.10851073,,,0
2236500,Cankdeska Cikana Community College,58335,38005,,,,,,,,,,,,,,,,0.50433129,1,0.076834127,,,0
2242700,Berkeley City College,94704,6001,,,,,,,,,,,,,,,,0.25194985,0.87705153,0.073378459,,,0
2242900,United Tribes Technical College,58504,38015,,0.66299999,0.075010002,,,0.85605001,0.084409997,,,0.58925998,,-0.12515,,-0.45275,,0.25604001,0.93993002,0.078769997,,1,0
2244900,Goodwin University,6118,9003,,0.90691,0.071769997,,,1.35051,0.058079999,,,1.2130001,,0.25235,,-0.11336,,0.20866001,0.80385,0.03878,,4,0
2254000,New England Culinary Institute,5602,50023,89,1.61502,0.081809998,,,1.61657,0.069289997,,,1.56276,,-0.033440001,,-0.034430001,,0.47383001,0.99318999,0.10421,,1,0
2266400,Central Christian College of the Bible,65270,29175,,,,1.10014,0.085699998,,,1.0891401,0.082290001,,1.05943,,-0.038419999,,-0.028039999,0.65101999,0.99998999,0.11148,2,,1.014440002
2269900,Pennsylvania College of Art and Design,17608,42071,,,,,,,,,,,,,,,,0.53511947,0.99659073,0.05366024,,,0
2270600,Life Pacific University,91773,6037,,1.70434,0.055070002,,,1.77156,0.039980002,,,1.64136,,-0.038369998,,-0.079319999,,0.59724998,0.99848002,0.042020001,,1,0
2276900,Community College of Aurora,80011,8005,7488,1.2595299,0.04752,0.69896001,0.06267,1.50316,0.03833,0.92934,0.071149997,1.37695,0.80295002,0.085280001,0.12951,-0.09166,-0.15741,0.19192,0.86706001,0.043060001,1,4,0.63629001
2277300,Sisseton Wahpeton College,57262,46109,,,,,,,,,,,,,,,,0.47570172,0.99133891,0.099818558,,,0
2278100,Santa Fe Community College,87508,35049,375.6666666666667,0.41056001,0.030789999,0.54746997,0.05068,0.63498998,0.04101,0.77548999,0.063539997,0.45965999,0.62224001,0.1068,0.12017,-0.38145,-0.24628,0.21873,0.98505002,0.05015,1,4,0.49678997
2280900,Mid-Atlantic Christian University,27909,37139,,,,,,,,,,,,,,,,0.69910622,0.99834055,0.069151819,,,0
2282700,Inter American University of Puerto Rico-Guayama,784,72057,,,,,,,,,,,,,,,,0.25714067,0.93329042,0.002680911,,,0
2286600,Little Big Horn College,59022,30003,,,,,,,,,,,,,,,,0.52017498,0.99811941,0.03633843,,,0
2288400,Gwinnett Technical College,30043,13135,608.6666666666666,0.86352003,0.041999999,0.96373999,0.059700001,1.10341,0.04219,1.13018,0.058869999,0.93155998,1.05523,0.073030002,0.0867,-0.18447,-0.071029998,0.1679,0.81410998,0.037,2,4,0.904039989
2301100,Turtle Mountain Community College,58316,38079,,0.67907,0.04995,0.82449001,0.070859998,0.91605002,0.05607,0.97043002,0.074979998,0.79013997,0.84416997,0.14056,0.02331,-0.15936001,-0.14957,0.35291001,0.98825002,0.05235,1,4,0.753630012
2301400,Ohio Valley College of Technology,43920,39029,,0.87835002,0.071220003,,,0.99659997,0.071740001,,,0.88806999,,0.01093,,-0.12222,,0.27232,0.97215998,0.053780001,,3,0
2305300,Parker University,75229,48113,,,,,,,,,,,,,,,,0.46197021,0.98178375,0.051580511,,,0
2310800,Lancaster County Career and Technology Center,17584,42071,,,,,,,,,,,,,,,,0.23631318,0.80352467,0.057907879,,,0
2315400,Northeast Texas Community College,75455,48449,413.3333333333333,1.01562,0.031649999,0.69222999,0.041900001,1.21455,0.028829999,0.88261002,0.045540001,1.02083,0.76490998,0.0051,0.095009997,-0.18977,-0.15388,0.29707,0.99505001,0.050390001,1,3,0.650329989
2317200,Maranatha Baptist University,53094,55055,188,1.51552,0.044020001,1.30769,0.052700002,1.6391799,0.034880001,1.32292,0.049479999,1.5064501,1.3045599,-0.00602,-0.00239,-0.088100001,-0.01407,0.42680001,1,0.047850002,3,2,1.254989998
2328900,Emmaus Bible College,52001,19061,,,,,,,,,,,,,,,,0.64951336,1,0.030073825,,,0
2330500,Laguna College of Art and Design,92651,6059,,,,,,,,,,,,,,,,0.45340845,0.99725121,0.044713009,,,0
2341300,Palo Alto College,78224,48029,6901.333333333333,0.82046002,0.034600001,0.62983,0.050799999,0.95068002,0.034979999,0.72257,0.058869999,0.83104998,0.68172002,0.01275,0.076119997,-0.14395,-0.05993,0.20039,0.90397,0.033489998,1,3,0.579030001
2343000,Fort Peck Community College,59255,30085,,,,,,,,,,,,,,,,0.40965337,0.9971565,0.060468521,,,0
2348200,Arkansas State University Mid-South,72301,5035,189.3333333333333,0.76116002,0.04222,0.50322998,0.057410002,0.85065001,0.0425,0.58025998,0.069540001,0.73000002,0.53451997,-0.042690001,0.05855,-0.16528,-0.085560001,0.35675001,0.99691999,0.04806,1,1,0.445819978
2348500,Lamar State College-Port Arthur,77640,48245,444,1.00544,0.05522,0.89962,0.078809999,1.23953,0.04964,1.20507,0.074150003,1.07452,1.0253201,0.064290002,0.12259,-0.15357,-0.17531,0.30021,0.97781003,0.16693,2,4,0.820810001
2357600,Navajo Technical University,87313,35031,,,,,,,,,,,,,,,,0.19477445,0.83859485,0.06914553,,,0
2358000,Thomas Aquinas College,93060,6111,,,,,,,,,,,,,,,,0.62596262,1,0.062175009,,,0
2358200,Lamar State College-Orange,77630,48361,259.5,1.29924,0.03751,1.13359,0.04465,1.4892499,0.028829999,1.1929899,0.04171,1.30539,1.13483,0.00471,0.00109,-0.14084999,-0.05125,0.29545999,0.98929,0.18403,2,3,1.08894
2361400,Collin County Community College District,75069,48085,2321,1.47021,0.021779999,1.2934099,0.02674,1.59567,0.016729999,1.38546,0.023360001,1.5059201,1.31941,0.023709999,0.0197,-0.059599999,-0.05006,0.1979,0.94730997,0.056249999,3,3,1.2666699
2503900,Warren County Community College,7882,34041,137.5,1.46903,0.04693,1.22014,0.06278,1.57976,0.03514,1.2970099,0.057160001,1.47576,1.2372,0.00456,0.01379,-0.070469998,-0.04834,0.32132,0.99313003,0.043760002,3,3,1.15736
2505400,Atlantic University College,970,72061,,,,,,,,,,,,,,,,0.28136218,0.90985304,0.001441075,,,0
2508300,Southeast Community College Area,68510,31109,1813.666666666667,1.19853,0.02744,0.87729001,0.030719999,1.47552,0.02104,0.97929001,0.031020001,1.27027,0.91057003,0.056480002,0.03655,-0.16158,-0.075470001,0.20158,0.96460998,0.06016,1,4,0.846570011
2510600,Blackfeet Community College,59417,30035,,,,,,,,,,,,,,,,0.48666927,0.99950302,0.15212901,,,0
2511000,Southwestern Indian Polytechnic Institute,87120,35001,,,,,,,,,,,,,,,,0.32543862,0.94649017,0.050969005,,,0
2517500,Aaniiih Nakoda College,59526,30005,,,,,,,,,,,,,,,,0.55011582,0.99653333,0.011898091,,,0
2530600,St Charles Community College,63376,29183,1459,1.51837,0.024970001,1.24518,0.029680001,1.63824,0.017100001,1.31002,0.02688,1.5131,1.2539001,-0.00349,0.00696,-0.082699999,-0.044750001,0.20713,0.96901,0.080820002,3,2,1.215499999
2532600,Landmark College,5346,50025,90,1.51968,0.067460001,,,1.5561,0.057519998,,,1.50851,,-0.0074,,-0.031550001,,0.50024998,0.99924999,0.088500001,,2,0
2536600,Commonwealth Technical Institute,15905,42021,,0.89761001,0.10677,,,0.93760002,0.10709,,,0.86278999,,-0.04036,,-0.0867,,0.50379002,0.99383003,0.049350001,,1,0
2539500,Irvine Valley College,92618,6059,708.3333333333334,1.65,0.05187,1.4301701,0.071780004,1.7778701,0.027620001,1.5518,0.051860001,1.72712,1.43883,0.044659998,0.00602,-0.029379999,-0.07852,0.24741,0.91271001,0.037379999,4,4,1.358390096
2541000,Alaska Career College,99507,2020,,,,,,,,,,,,,,,,0.21861354,0.80041164,0.13520914,,,0
2545200,Chief Dull Knife College,59043,30087,,,,,,,,,,,,,,,,0.44490543,0.99682295,0.080949128,,,0
2546200,Laurel Business Institute,15401,42051,,,,,,,,,,,,,,,,0.28885695,0.93620092,0.10576215,,,0
2547600,Florida National University-Main Campus,33012,12086,,0.68643999,0.074079998,,,0.76928002,0.085960001,,,0.68769002,,0.00182,,-0.11864,,0.16028,0.68914002,0.00983,,3,0
2559000,University of Advancing Technology,85283,4013,135.3333333333333,1.50337,0.076310001,1.11464,0.096170001,1.62306,0.06244,1.10429,0.09302,1.50464,1.06218,0.00084,-0.049389999,-0.078699999,-0.039650001,0.47727999,0.99697,0.05714,2,3,1.018469999
2568800,Sussex County Community College,7860,34037,467.5,1.55463,0.03238,1.31836,0.041200001,1.67126,0.021400001,1.3303,0.03726,1.54635,1.32454,-0.00535,0.00467,-0.080770001,-0.00435,0.27824,0.99131,0.063780002,3,2,1.277159999
2610900,Stone Child College,59521,30015,,,,,,,,,,,,,,,,0.50664926,0.99904901,0.041521043,,,0
2623600,Paradise Valley Community College,85032,4013,13666.66666666667,1.31546,0.03396,1.14551,0.042229999,1.48074,0.026969999,1.24411,0.038240001,1.35531,1.16272,0.0294,0.0148,-0.092550002,-0.07,0.21111,0.94278997,0.040550001,3,4,1.103280001
3001800,Welch College,37066,47165,,,,1.30152,0.077890001,,,1.32637,0.072700001,,1.22653,,-0.061149999,,-0.081409998,0.68186003,0.99752998,0.052590001,3,,1.223629999
3002100,Kentucky Mountain Bible College,41339,21025,,,,,,,,,,,,,,,,0.78938371,0.99979591,0.060227185,,,0
3006300,IBMC College,80525,8069,73.5,,,,,,,,,,,,,,,0.27023229,0.84065706,0.059176043,,,0
3011300,California State University-San Marcos,92096,6073,427.6666666666667,1.58022,0.02833,1.3304501,0.037489999,1.7527601,0.0178,1.49077,0.03025,1.62626,1.37392,0.028310001,0.031640001,-0.07779,-0.085040003,0.21855,0.95841998,0.044240002,3,4,1.292960101
3016000,University of Puerto Rico-Carolina,984,72031,,1.37702,0.071110003,,,1.5144,0.058649998,,,1.36586,,-0.00817,,-0.10876,,0.19575,0.86984998,0.0221,,2,0
3022400,College of the Marshall Islands,96960,-2,,0.49180999,0.049940001,,,0.57716,0.054060001,,,0.43461001,,-0.13162,,-0.32800999,,0.19918001,0.96767998,0.01213,,1,0
3026516,Remington College-Mobile Campus,36609,1097,,,,,,,,,,,,,,,,0.23499759,0.79741997,0.023314081,,,0
3028200,Trinity College of Florida,34655,12101,,,,,,,,,,,,,,,,0.65361458,0.99791551,0.076554306,,,0
3030000,Ogeechee Technical College,30458,13031,363.6666666666667,0.62724,0.035020001,0.71706003,0.046720002,0.83227998,0.039519999,0.84088999,0.052239999,0.64565003,0.80498999,0.028510001,0.10923,-0.28907001,-0.04459,0.28195,0.98101997,0.077529997,1,4,0.670340028
3033000,Northern Marianas College,96950,69110,,1.0843,0.077780001,,,1.33015,0.065690003,,,1.1337301,,0.0436,,-0.17326,,0.32170001,0.98724002,0.01156,,4,0
3034500,Owensboro Community and Technical College,42303,21059,,1.11063,0.029309999,0.53864002,0.03083,1.26354,0.025590001,0.56472999,0.032129999,1.09114,0.52872998,-0.017859999,-0.01873,-0.15798999,-0.068089999,0.26115,0.99574,0.047389999,1,2,0.50781002
3035700,Las Positas College,94551,6001,988.5,1.72551,0.029300001,1.49696,0.044640001,1.7578501,0.02014,1.61487,0.03125,1.7274801,1.51697,0.00114,0.01319,-0.017580001,-0.064539999,0.21932,0.96481001,0.037379999,4,3,1.452319999
3037500,Hodges University,33966,12071,85.5,,,,,,,,,,,,,,,0.20838879,0.70777619,0.050323538,,,0
3043900,Newschool of Architecture and Design,92101,6073,,,,,,,,,,,,,,,,0.65465701,0.9916231,0.048820775,,,0
3063300,NorthWest Arkansas Community College,72712,5007,919.3333333333334,1.20751,0.02995,0.80962998,0.035719998,1.35343,0.024560001,0.92080998,0.037110001,1.20726,0.83766001,-0.0002,0.033470001,-0.12108,-0.099260002,0.19781999,0.96182001,0.078649998,1,3,0.773909982
3064600,Texas Southmost College,78520,48061,1351.333333333333,0.62450999,0.036819998,0.50572002,0.05641,0.75342,0.040040001,0.59239,0.073069997,0.63376999,0.51907998,0.01461,0.025730001,-0.18877999,-0.14125,0.15053,0.91933,0.01396,1,3,0.44931002
3066500,Southeastern Technical College,30474,13279,181.3333333333333,0.53719997,0.03884,0.66970998,0.057939999,0.73828,0.044659998,0.79593998,0.06532,0.51312,0.65320998,-0.04693,-0.025250001,-0.43880001,-0.2185,0.29523,0.98550999,0.041930001,1,1,0.611769981
3069100,Allen College,50703,19013,,,,,,,,,,,,,,,,0.38006845,0.95189428,0.04730856,,,0
3071900,Mount Carmel College of Nursing,43222,39049,,,,1.36612,0.07113,,,1.37712,0.064999998,,1.35438,,-0.00867,,-0.016790001,0.38049001,0.98926997,0.048730001,4,,1.29499
3072200,Chandler-Gilbert Community College,85225,4013,13666.66666666667,1.50274,0.030200001,1.3544,0.035470001,1.65315,0.021509999,1.45783,0.02988,1.52779,1.37612,0.01639,0.01578,-0.082050003,-0.059379999,0.18700001,0.92672002,0.041919999,3,3,1.318929999
3083000,Ozarks Technical Community College,65802,29077,1485.666666666667,1.12533,0.02197,0.63812,0.02313,1.35985,0.017650001,0.68245,0.02421,1.1352299,0.64377999,0.00872,0.00878,-0.19786,-0.060079999,0.19490001,0.95820999,0.09877,1,3,0.61499
3083800,Heartland Community College,61761,17113,798.6666666666666,1.2164299,0.030549999,1.1072,0.036449999,1.48911,0.02282,1.19442,0.033429999,1.2851599,1.1287,0.053479999,0.019060001,-0.15869001,-0.058219999,0.26535001,0.98540998,0.059749998,2,4,1.070750001
3095500,ASA College,11201,36047,275,0.83421999,0.071709998,,,0.92905003,0.075510003,,,0.82976002,,-0.00537,,-0.11965,,0.20088001,0.62400001,0.0262,,2,0
3096400,Leech Lake Tribal College,56633,27021,,,,,,,,,,,,,,,,0.43619132,0.99438357,0.14021017,,,0
3097000,Mercy College of Ohio,43604,39095,,1.60629,0.078440003,,,1.69884,0.048950002,,,1.56092,,-0.029060001,,-0.088359997,,0.33002999,0.94588,0.065509997,,1,0
3100400,Coconino Community College,86005,4005,457.3333333333333,1.10733,0.060869999,0.89301997,0.076590002,1.30223,0.0493,1.1879801,0.0792,1.11587,0.88940001,0.00765,-0.00407,-0.16700999,-0.33570999,0.22948,0.93879002,0.078429997,2,3,0.816429968
3100700,Carroll Community College,21157,24013,542.5,1.65547,0.02915,1.3558,0.037099998,1.75042,0.019300001,1.39855,0.033920001,1.63622,1.37875,-0.01176,0.01664,-0.069799997,-0.01436,0.27039999,0.99216998,0.062890001,3,2,1.318700002
3101900,Trinity Baptist College,32221,12031,,,,,,,,,,,,,,,,0.67320591,0.9985761,0.062566318,,,0
3103400,South Texas College,78502,48215,1881.333333333333,0.66716999,0.0166,0.54162002,0.02681,0.78684998,0.016070001,0.68874002,0.02964,0.64959002,0.56195003,-0.02706,0.036189999,-0.21131,-0.22562,0.15346999,0.94997001,0.01701,1,1,0.51481002
3104200,Carolinas College of Health Sciences,28217,37119,,,,,,,,,,,,,,,,0.31894627,0.86309457,0.055592064,,,0
3104500,Atlanta Institute of Music and Media,30096,13135,,,,,,,,,,,,,,,,0.47088781,0.98017377,0.030588277,,,0
3105200,Baptist Health College Little Rock,72210,5119,,1.22934,0.083609998,,,1.30671,0.07034,,,1.21815,,-0.00919,,-0.072700001,,0.24113999,0.88584,0.052019998,,2,0
3106000,Missouri State University-West Plains,65775,29091,228.5,1.12314,0.044679999,0.65504998,0.047040001,1.2626801,0.038600001,0.68180001,0.050360002,1.0534199,0.62519997,-0.066179998,-0.04775,-0.19864,-0.090530001,0.30976,0.99204999,0.067309998,1,1,0.608009979
3106200,Franciscan Missionaries of Our Lady University,70808,22033,148.3333333333333,1.67702,0.076760001,,,1.73701,0.047040001,,,1.6098,,-0.041749999,,-0.079020001,,0.27355,0.95074999,0.0513,,1,0
3109000,Living Arts College,27614,37183,76.5,,,,,,,,,,,,,,,0.49274862,0.98974895,0.05758917,,,0
3115500,AdventHealth University,32803,12095,120.5,1.47381,0.070009999,,,1.54159,0.055599999,,,1.42405,,-0.034940001,,-0.082539998,,0.34760001,0.96092999,0.036120001,,1,0
3120700,New York Conservatory for Dramatic Arts,10011,36061,,,,1.21876,0.085369997,,,1.2606,0.081100002,,1.22923,,0.00852,,-0.025520001,0.56492001,0.99589998,0.049520001,3,,1.133390003
3122900,York County Community College,4090,23031,,1.27305,0.058729999,1.0127701,0.069530003,1.46416,0.046130002,0.99568999,0.068190001,1.27349,0.97420001,0.00035,-0.039590001,-0.14972,-0.022050001,0.28317001,0.96573001,0.086089998,2,3,0.943240097
3125100,College of Menominee Nation,54135,55078,,0.46483999,0.072690003,,,0.75237,0.087499999,,,0.54491001,,0.14695001,,-0.38071999,,0.42052001,0.99045002,0.12488,,4,0
3129100,Fond du Lac Tribal and Community College,55720,27017,26989.66666666667,1.08998,0.065679997,0.73540998,0.071529999,1.37148,0.05342,0.71802002,0.077069998,1.1258,0.73113,0.031819999,-0.00586,-0.21822,0.017929999,0.31806001,0.98427999,0.089709997,1,4,0.663879981
3155500,Oconee Fall Line Technical College,31082,13303,,0.32545,0.03689,0.51385999,0.059760001,0.5618,0.052749999,0.61982,0.072889999,0.34965,0.54145002,0.069219999,0.050969999,-0.60676998,-0.14474,0.31922999,0.98593003,0.02665,1,4,0.454099989
3156300,Estrella Mountain Community College,85392,4013,13666.66666666667,1.0388,0.02988,0.96573001,0.039659999,1.20432,0.027860001,1.0948499,0.03771,1.05189,0.95485002,0.01244,-0.0114,-0.14490999,-0.14662001,0.18668,0.91235,0.02884,2,3,0.926070011
3164300,The Creative Center,68164,31055,,,,,,,,,,,,,,,,0.64901084,0.99759281,0.11703759,,,0
3170300,Texas A&M University-Texarkana,75503,48037,,1.35868,0.058329999,1.0750901,0.073559999,1.47254,0.046289999,1.19126,0.068640001,1.26336,1.06145,-0.075450003,-0.01286,-0.16557001,-0.1223,0.33352,0.98558003,0.062660001,2,1,1.001530101
3180400,Pennsylvania Highlands Community College,15904,42021,200,1.1002001,0.048549999,0.64482999,0.055969998,1.20925,0.044369999,0.70624,0.062460002,1.0438401,0.65285999,-0.053989999,0.0123,-0.15846001,-0.081770003,0.27577001,0.98297,0.06188,1,1,0.588859992
